Pitch	Yaw	Percent Shaded
15	57	0.75
15	54	0.681034
15	51	0.62069
15	48	0.560345
15	45	0.5
15	42	0.439655
15	39	0.37931
15	36	0.310345
15	33	0.258621
15	30	0.189655
15	27	0.12931
15	24	0.086207
15	21	0
15	18	0
15	15	0
15	12	0
15	9	0
15	6	0
15	3	0
15	0	0
15	-3	0
15	-6	0
15	-9	0
15	-12	0
15	-15	0
15	-18	0
15	-21	0
15	-24	0
15	-27	0.008621
15	-30	0.008621
15	-33	0.017241
15	-36	0.060345
15	-39	0.094828
15	-42	0.137931
15	-45	0.198276
15	-48	0.224138
15	-51	0.267241
15	-54	0.327586
15	-57	0.362069
15	-60	0.465517
15	-63	0.491379
15	-66	0.543103
15	-69	0.646552
15	-72	0.681034
12	72	1
12	69	1
12	66	0.913793
12	63	0.87069
12	60	0.801724
12	57	0.75
12	54	0.681034
12	51	0.62069
12	48	0.560345
12	45	0.5
12	42	0.431034
12	39	0.37931
12	36	0.310345
12	33	0.25
12	30	0.189655
12	27	0.12931
12	24	0.086207
12	21	0
12	18	0
12	15	0
12	12	0
12	9	0
12	6	0
12	3	0
12	0	0
12	-3	0
12	-6	0
12	-9	0
12	-12	0
12	-15	0
12	-18	0
12	-21	0
12	-24	0
12	-27	0
12	-30	0
12	-33	0
12	-36	0.034483
12	-39	0.068966
12	-42	0.112069
12	-45	0.155172
12	-48	0.198276
12	-51	0.232759
12	-54	0.275862
12	-57	0.327586
12	-60	0.413793
12	-63	0.456897
12	-66	0.534483
12	-69	0.594828
12	-72	0.646552
9	72	1
9	69	1
9	66	0.913793
9	63	0.87069
9	60	0.801724
9	57	0.75
9	54	0.681034
9	51	0.62069
9	48	0.560345
9	45	0.5
9	42	0.431034
9	39	0.37931
9	36	0.310345
9	33	0.25
9	30	0.189655
9	27	0.12931
9	24	0.086207
9	21	0
9	18	0
9	15	0
9	12	0
9	9	0
9	6	0
9	3	0
9	0	0
9	-3	0
9	-6	0
9	-9	0
9	-12	0
9	-15	0
9	-18	0
9	-21	0
9	-24	0
9	-27	0
9	-30	0
9	-33	0
9	-36	0.034483
9	-39	0.077586
9	-42	0.112069
9	-45	0.146552
9	-48	0.181034
9	-51	0.206897
9	-54	0.25
9	-57	0.293103
9	-60	0.37069
9	-63	0.422414
9	-66	0.474138
9	-69	0.568966
9	-72	0.603448
6	72	1
6	69	1
6	66	0.913793
6	63	0.87069
6	60	0.801724
6	57	0.75
6	54	0.681034
6	51	0.62069
6	48	0.560345
6	45	0.5
6	42	0.431034
6	39	0.37931
6	36	0.310345
6	33	0.25
6	30	0.189655
6	27	0.12931
6	24	0.086207
6	21	0
6	18	0
6	15	0
6	12	0
6	9	0
6	6	0
6	3	0
6	0	0
6	-3	0
6	-6	0
6	-9	0
6	-12	0
6	-15	0
6	-18	0
6	-21	0
6	-24	0
6	-27	0
6	-30	0
6	-33	0
6	-36	0.034483
6	-39	0.077586
6	-42	0.112069
6	-45	0.155172
6	-48	0.189655
6	-51	0.224138
6	-54	0.258621
6	-57	0.293103
6	-60	0.362069
6	-63	0.396552
6	-66	0.448276
6	-69	0.525862
6	-72	0.586207
3	72	1
3	69	1
3	66	0.913793
3	63	0.87069
3	60	0.801724
3	57	0.75
3	54	0.681034
3	51	0.62069
3	48	0.560345
3	45	0.5
3	42	0.431034
3	39	0.37931
3	36	0.310345
3	33	0.25
3	30	0.189655
3	27	0.12931
3	24	0.086207
3	21	0
3	18	0
3	15	0
3	12	0
3	9	0
3	6	0
3	3	0
3	0	0
3	-3	0
3	-6	0
3	-9	0
3	-12	0
3	-15	0
3	-18	0
3	-21	0
3	-24	0
3	-27	0
3	-30	0
3	-33	0
3	-36	0.043103
3	-39	0.086207
3	-42	0.12069
3	-45	0.163793
3	-48	0.198276
3	-51	0.241379
3	-54	0.284483
3	-57	0.318966
3	-60	0.396552
3	-63	0.439655
3	-66	0.474138
3	-69	0.543103
3	-72	0.577586
0	72	1
0	69	1
0	66	0.913793
0	63	0.87069
0	60	0.801724
0	57	0.75
0	54	0.681034
0	51	0.62069
0	48	0.560345
0	45	0.5
0	42	0.431034
0	39	0.37931
0	36	0.310345
0	33	0.25
0	30	0.189655
0	27	0.12931
0	24	0.086207
0	21	0
0	18	0
0	15	0
0	12	0
0	9	0
0	6	0
0	3	0
0	0	0
0	-3	0
0	-6	0
0	-9	0
0	-12	0
0	-15	0
0	-18	0
0	-21	0
0	-24	0
0	-27	0
0	-30	0
0	-33	0
0	-36	0.043103
0	-39	0.086207
0	-42	0.12931
0	-45	0.172414
0	-48	0.206897
0	-51	0.25
0	-54	0.293103
0	-57	0.336207
0	-60	0.413793
0	-63	0.456897
0	-66	0.5
0	-69	0.577586
0	-72	0.62069
-3	72	1
-3	69	1
-3	66	0.913793
-3	63	0.87069
-3	60	0.801724
-3	57	0.75
-3	54	0.681034
-3	51	0.62069
-3	48	0.560345
-3	45	0.5
-3	42	0.431034
-3	39	0.37931
-3	36	0.310345
-3	33	0.25
-3	30	0.189655
-3	27	0.12931
-3	24	0.086207
-3	21	0
-3	18	0
-3	15	0
-3	12	0
-3	9	0
-3	6	0
-3	3	0
-3	0	0
-3	-3	0
-3	-6	0
-3	-9	0
-3	-12	0
-3	-15	0
-3	-18	0
-3	-21	0
-3	-24	0
-3	-27	0
-3	-30	0
-3	-33	0
-3	-36	0.043103
-3	-39	0.077586
-3	-42	0.12069
-3	-45	0.163793
-3	-48	0.198276
-3	-51	0.241379
-3	-54	0.275862
-3	-57	0.318966
-3	-60	0.396552
-3	-63	0.439655
-3	-66	0.474138
-3	-69	0.551724
-3	-72	0.594828
-6	72	1
-6	69	1
-6	66	0.913793
-6	63	0.87069
-6	60	0.801724
-6	57	0.75
-6	54	0.681034
-6	51	0.62069
-6	48	0.560345
-6	45	0.5
-6	42	0.431034
-6	39	0.37931
-6	36	0.310345
-6	33	0.25
-6	30	0.189655
-6	27	0.12931
-6	24	0.086207
-6	21	0
-6	18	0
-6	15	0
-6	12	0
-6	9	0
-6	6	0
-6	3	0
-6	0	0
-6	-3	0
-6	-6	0
-6	-9	0
-6	-12	0
-6	-15	0
-6	-18	0
-6	-21	0
-6	-24	0
-6	-27	0
-6	-30	0
-6	-33	0
-6	-36	0.043103
-6	-39	0.077586
-6	-42	0.12069
-6	-45	0.155172
-6	-48	0.189655
-6	-51	0.232759
-6	-54	0.267241
-6	-57	0.310345
-6	-60	0.37931
-6	-63	0.422414
-6	-66	0.474138
-6	-69	0.543103
-6	-72	0.594828
-9	72	1
-9	69	1
-9	66	0.913793
-9	63	0.87069
-9	60	0.801724
-9	57	0.75
-9	54	0.681034
-9	51	0.62069
-9	48	0.560345
-9	45	0.5
-9	42	0.431034
-9	39	0.37931
-9	36	0.310345
-9	33	0.25
-9	30	0.189655
-9	27	0.12931
-9	24	0.086207
-9	21	0
-9	18	0
-9	15	0
-9	12	0
-9	9	0
-9	6	0
-9	3	0
-9	0	0
-9	-3	0
-9	-6	0
-9	-9	0
-9	-12	0
-9	-15	0
-9	-18	0
-9	-21	0
-9	-24	0
-9	-27	0
-9	-30	0
-9	-33	0
-9	-36	0.043103
-9	-39	0.086207
-9	-42	0.12069
-9	-45	0.155172
-9	-48	0.189655
-9	-51	0.224138
-9	-54	0.275862
-9	-57	0.318966
-9	-60	0.37931
-9	-63	0.413793
-9	-66	0.456897
-9	-69	0.543103
-9	-72	0.594828
-12	72	1
-12	69	1
-12	66	0.913793
-12	63	0.87069
-12	60	0.801724
-12	57	0.75
-12	54	0.681034
-12	51	0.62069
-12	48	0.560345
-12	45	0.5
-12	42	0.431034
-12	39	0.37931
-12	36	0.310345
-12	33	0.25
-12	30	0.189655
-12	27	0.12931
-12	24	0.086207
-12	21	0
-12	18	0
-12	15	0
-12	12	0
-12	9	0
-12	6	0
-12	3	0
-12	0	0
-12	-3	0
-12	-6	0
-12	-9	0
-12	-12	0
-12	-15	0
-12	-18	0
-12	-21	0
-12	-24	0
-12	-27	0
-12	-30	0
-12	-33	0
-12	-36	0.034483
-12	-39	0.077586
-12	-42	0.112069
-12	-45	0.155172
-12	-48	0.198276
-12	-51	0.241379
-12	-54	0.284483
-12	-57	0.310345
-12	-60	0.37931
-12	-63	0.431034
-12	-66	0.482759
-12	-69	0.560345
-12	-72	0.603448
-15	72	1
-15	69	1
-15	66	0.913793
-15	63	0.87069
-15	60	0.801724
-15	57	0.75
-15	54	0.681034
-15	51	0.62069
-15	48	0.560345
-15	45	0.5
-15	42	0.431034
-15	39	0.37931
-15	36	0.310345
-15	33	0.25
-15	30	0.189655
-15	27	0.12931
-15	24	0.086207
-15	21	0
-15	18	0
-15	15	0
-15	12	0
-15	9	0
-15	6	0
-15	3	0
-15	0	0
-15	-3	0
-15	-6	0
-15	-9	0
-15	-12	0
-15	-15	0
-15	-18	0
-15	-21	0
-15	-24	0
-15	-27	0
-15	-30	0
-15	-33	0
-15	-36	0.043103
-15	-39	0.086207
-15	-42	0.12069
-15	-45	0.172414
-15	-48	0.198276
-15	-51	0.241379
-15	-54	0.267241
-15	-57	0.318966
-15	-60	0.396552
-15	-63	0.439655
-15	-66	0.474138
-15	-69	0.543103
-15	-72	0.603448
-18	72	1
-18	69	1
-18	66	0.913793
-18	63	0.87069
-18	60	0.801724
-18	57	0.75
-18	54	0.681034
-18	51	0.62069
-18	48	0.560345
-18	45	0.5
-18	42	0.431034
-18	39	0.37931
-18	36	0.310345
-18	33	0.25
-18	30	0.189655
-18	27	0.12931
-18	24	0.086207
-18	21	0
-18	18	0
-18	15	0
-18	12	0
-18	9	0
-18	6	0
-18	3	0
-18	0	0
-18	-3	0
-18	-6	0
-18	-9	0
-18	-12	0
-18	-15	0
-18	-18	0
-18	-21	0
-18	-24	0
-18	-27	0
-18	-30	0
-18	-33	0
-18	-36	0.043103
-18	-39	0.086207
-18	-42	0.12931
-18	-45	0.163793
-18	-48	0.198276
-18	-51	0.25
-18	-54	0.284483
-18	-57	0.327586
-18	-60	0.405172
-18	-63	0.439655
-18	-66	0.474138
-18	-69	0.560345
-18	-72	0.612069
-21	72	1
-21	69	1
-21	66	0.913793
-21	63	0.87069
-21	60	0.801724
-21	57	0.75
-21	54	0.681034
-21	51	0.62069
-21	48	0.560345
-21	45	0.5
-21	42	0.431034
-21	39	0.37931
-21	36	0.310345
-21	33	0.25
-21	30	0.189655
-21	27	0.12931
-21	24	0.086207
-21	21	0
-21	18	0
-21	15	0
-21	12	0
-21	9	0
-21	6	0
-21	3	0
-21	0	0
-21	-3	0
-21	-6	0
-21	-9	0
-21	-12	0
-21	-15	0
-21	-18	0
